input,language,decidability,target_expert,allowed_experts,difficulty,group_id,source_type,source_id,record_type,ko_node_ids,ood_flag,boundary_flag,quality_status,notes
كيف يرتبط «تحليل الانحدار» بموضوعه الأب «الإحصاء الرياضي»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.probability-statistics.statistics.regression-analysis,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.regression-analysis,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.regression-analysis; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «تحليل الانحدار»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.probability-statistics.statistics.regression-analysis,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.regression-analysis,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.regression-analysis; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «تحليل الانحدار» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.probability-statistics.statistics.regression-analysis,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.regression-analysis,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.regression-analysis; lens=A; owner_approved_2026-09-05
كيف تطورت «تحليل الانحدار» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.probability-statistics.statistics.regression-analysis,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.regression-analysis,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.regression-analysis; lens=T; owner_approved_2026-09-05
ما أثر «تحليل الانحدار» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.probability-statistics.statistics.regression-analysis,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.regression-analysis,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.regression-analysis; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «تحليل الانحدار»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require a regression relationship; route general estimation without a regression structure to Statistical Inference.),mixed,decisive,R_structure_relations,,hard,math.probability-statistics.statistics.regression-analysis,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.probability-statistics.statistics.regression-analysis,false,true,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.regression-analysis; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «تصميم التجارب» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of principled assignment, control, randomization, and analysis plans for learning causal or comparative information from experiments.)",mixed,decisive,O_subject_ontology,,hard,math.probability-statistics.statistics.experimental-design,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.experimental-design,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.experimental-design; lens=O; owner_approved_2026-09-05
عند دراسة «تصميم التجارب»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.probability-statistics.statistics.experimental-design,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.experimental-design,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.experimental-design; lens=E; owner_approved_2026-09-05
كيف يرتبط «تصميم التجارب» بموضوعه الأب «الإحصاء الرياضي»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.probability-statistics.statistics.experimental-design,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.experimental-design,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.experimental-design; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «تصميم التجارب»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.probability-statistics.statistics.experimental-design,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.experimental-design,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.experimental-design; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «تصميم التجارب» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.probability-statistics.statistics.experimental-design,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.experimental-design,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.experimental-design; lens=A; owner_approved_2026-09-05
كيف تطورت «تصميم التجارب» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.probability-statistics.statistics.experimental-design,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.experimental-design,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.experimental-design; lens=T; owner_approved_2026-09-05
ما أثر «تصميم التجارب» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.probability-statistics.statistics.experimental-design,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.experimental-design,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.experimental-design; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «تصميم التجارب»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require a statistical design or assignment question; exclude operational experiment execution.),mixed,decisive,R_structure_relations,,hard,math.probability-statistics.statistics.experimental-design,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.probability-statistics.statistics.experimental-design,false,true,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.experimental-design; lens=R; boundary_test; owner_approved_2026-09-05
ما موضوع «الإحصاء البايزي» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of statistical reasoning that combines prior distributions with likelihoods to obtain posterior uncertainty and decisions.),mixed,decisive,O_subject_ontology,,hard,math.probability-statistics.statistics.bayesian-statistics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.bayesian-statistics,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.bayesian-statistics; lens=O; owner_approved_2026-09-05
عند دراسة «الإحصاء البايزي»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.probability-statistics.statistics.bayesian-statistics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.bayesian-statistics,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.bayesian-statistics; lens=E; owner_approved_2026-09-05
كيف يرتبط «الإحصاء البايزي» بموضوعه الأب «الإحصاء الرياضي»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.probability-statistics.statistics.bayesian-statistics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics.bayesian-statistics,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics.bayesian-statistics; lens=R; owner_approved_2026-09-05
